epoch,loss,accuracy,top3,top5,val_loss,val_accuracy,val_top3,val_top5
1,1.889151930809021,0.3984709680080414,0.6762524843215942,0.8015422821044922,1.6061162948608398,0.4570693373680115,0.7537074089050293,0.8735911846160889
2,1.5205739736557007,0.47979870438575745,0.7784534692764282,0.8921996355056763,1.4782153367996216,0.49081799387931824,0.7896575927734375,0.9006643295288086
3,1.4037097692489624,0.5109730958938599,0.8107265830039978,0.9153326153755188,1.392646074295044,0.5125061273574829,0.8127930760383606,0.9182156920433044
4,1.3287792205810547,0.5312029123306274,0.8306341171264648,0.9289279580116272,1.3487902879714966,0.5238585472106934,0.8249494433403015,0.9265389442443848
5,1.2731269598007202,0.5460711121559143,0.8451622128486633,0.9384147524833679,1.3118627071380615,0.5329397320747375,0.8344674706459045,0.9321653842926025
6,1.2313376665115356,0.5571276545524597,0.8556146025657654,0.9450637102127075,1.2826181650161743,0.5403757095336914,0.8414790630340576,0.9376114010810852
7,1.1984646320343018,0.5661967396736145,0.8639020919799805,0.9500311613082886,1.2657148838043213,0.5454769730567932,0.8466798663139343,0.9400780200958252
8,1.172161340713501,0.5734215974807739,0.8702948093414307,0.954094648361206,1.2555041313171387,0.5483530163764954,0.8491104245185852,0.9418203234672546
9,1.1496232748031616,0.5800078511238098,0.8757336735725403,0.9572477340698242,1.240911602973938,0.552795946598053,0.8529236316680908,0.944031834602356
10,1.1300091743469238,0.5858516097068787,0.8806202411651611,0.9599570631980896,1.2388473749160767,0.5538761615753174,0.8540586233139038,0.9447810053825378
11,1.1132162809371948,0.5906280279159546,0.8848125338554382,0.9622469544410706,1.2306194305419922,0.5561747550964355,0.8562613725662231,0.9464698433876038
12,1.0981123447418213,0.5953701138496399,0.8883470892906189,0.9642307162284851,1.2250386476516724,0.55892014503479,0.8587566614151001,0.9471817016601562
13,1.0848968029022217,0.5992917418479919,0.891427755355835,0.9659258723258972,1.22598135471344,0.5598809123039246,0.8588250875473022,0.9471704959869385
14,1.0720134973526,0.6034920811653137,0.8945019841194153,0.9675106406211853,1.2308216094970703,0.5594689846038818,0.8592755794525146,0.9475600123405457
15,1.0600203275680542,0.6074879169464111,0.8974363803863525,0.9689052700996399,1.2326445579528809,0.5607072710990906,0.8594274520874023,0.9475948810577393
16,1.0488871335983276,0.6108801364898682,0.8999955654144287,0.970190703868866,1.2335610389709473,0.5610967874526978,0.8597261309623718,0.9476048350334167
17,1.03886878490448,0.6142566800117493,0.9021936655044556,0.9713446497917175,1.2330422401428223,0.5616269707679749,0.860167920589447,0.9473111033439636
18,1.0283464193344116,0.617643415927887,0.9046773910522461,0.9725062251091003,1.236473560333252,0.5623413324356079,0.8603595495223999,0.947501540184021
19,1.018880844116211,0.6208115220069885,0.9065741896629333,0.9734985828399658,1.2533555030822754,0.559818685054779,0.8583745956420898,0.9463490843772888
20,1.0098685026168823,0.6239138841629028,0.908677875995636,0.9744075536727905,1.2513638734817505,0.561704158782959,0.8600894808769226,0.9469476938247681
21,1.0008716583251953,0.6270264387130737,0.9107445478439331,0.9753282070159912,1.247052788734436,0.5628055334091187,0.8592121005058289,0.9468531012535095
22,0.9928282499313354,0.6296752095222473,0.9123445153236389,0.9760707020759583,1.2574149370193481,0.5608354806900024,0.85811448097229,0.9463204741477966
23,0.9848021268844604,0.6322944760322571,0.9142554998397827,0.9768128991127014,1.2663460969924927,0.5608080625534058,0.8578319549560547,0.9454455971717834
24,0.9774752855300903,0.6351327300071716,0.9157355427742004,0.977540910243988,1.2718333005905151,0.5613481998443604,0.8580846190452576,0.9454045295715332
25,0.9692568182945251,0.6377537846565247,0.9174197912216187,0.9782387614250183,1.2758244276046753,0.5615162253379822,0.8578829765319824,0.9451543688774109
26,0.9627822041511536,0.6401163339614868,0.9188612699508667,0.9787633419036865,1.2808831930160522,0.5602629780769348,0.856907308101654,0.9446552991867065
27,0.9554053544998169,0.6428070068359375,0.9204072952270508,0.979394793510437,1.292385458946228,0.5598273873329163,0.856205403804779,0.9441239237785339
28,0.9491410255432129,0.6447720527648926,0.9216012358665466,0.9799153208732605,1.292810082435608,0.5595287084579468,0.8565638065338135,0.9443081021308899
29,0.9423877596855164,0.6472312211990356,0.9232057332992554,0.9804638028144836,1.2993711233139038,0.5580975413322449,0.8548774719238281,0.9431419968605042
30,0.9360326528549194,0.6492414474487305,0.9241955876350403,0.9810669422149658,1.3139476776123047,0.5590632557868958,0.8546659350395203,0.9426267743110657
31,0.9298925995826721,0.6515973210334778,0.9253411293029785,0.9814857244491577,1.3206223249435425,0.5580004453659058,0.854171872138977,0.9425869584083557
32,0.9250839352607727,0.6533593535423279,0.9264566898345947,0.9818741679191589,1.3246386051177979,0.5575798153877258,0.853674054145813,0.9420393705368042
33,0.9196042418479919,0.6552631855010986,0.9274798035621643,0.9823073744773865,1.3291593790054321,0.5574939250946045,0.8535919189453125,0.9418887495994568
34,0.9141690135002136,0.6571919918060303,0.9286172986030579,0.9827460646629333,1.3345398902893066,0.5573321580886841,0.8527593016624451,0.9414046406745911
35,0.9081067442893982,0.6592326760292053,0.9296376705169678,0.9831169843673706,1.3451921939849854,0.5564087629318237,0.8521707057952881,0.9413138031959534
36,0.9034923911094666,0.6610965132713318,0.930499792098999,0.9835197329521179,1.3595845699310303,0.5554853081703186,0.85215824842453,0.9404040575027466
37,0.8989977836608887,0.6625247001647949,0.93138587474823,0.9837861657142639,1.3525967597961426,0.5551106929779053,0.8515309691429138,0.9407263994216919
38,0.8941782712936401,0.6642917990684509,0.9323461651802063,0.9840928316116333,1.3717000484466553,0.5544536113739014,0.8504183888435364,0.9398552179336548
39,0.8895578980445862,0.6660575866699219,0.9331512451171875,0.9844266772270203,1.3720343112945557,0.5543204545974731,0.8500661849975586,0.9393462538719177
40,0.8855352997779846,0.6673803329467773,0.9338371157646179,0.9846315383911133,1.3900495767593384,0.5537766218185425,0.8492971062660217,0.9389865398406982
41,0.8808763027191162,0.6690713167190552,0.9347658157348633,0.9849004745483398,1.3886345624923706,0.5530734658241272,0.8478982448577881,0.9380569458007812
42,0.876571774482727,0.6708621978759766,0.9356080293655396,0.9852538108825684,1.3969743251800537,0.552960216999054,0.8488839268684387,0.9385982751846313
43,0.872937798500061,0.6719995141029358,0.9361739754676819,0.9854827523231506,1.4014214277267456,0.5509714484214783,0.848131000995636,0.938324511051178
44,0.8685981631278992,0.6737828850746155,0.9369046688079834,0.9857217073440552,1.4159770011901855,0.5511929988861084,0.8473743200302124,0.9377769231796265
45,0.8648728132247925,0.6749541163444519,0.9375571012496948,0.9859869480133057,1.4098025560379028,0.5524810552597046,0.8478783369064331,0.9377719163894653
46,0.860991358757019,0.6765682697296143,0.9383663535118103,0.9861742258071899,1.4245011806488037,0.5522545576095581,0.8470868468284607,0.9374272227287292
47,0.8572942614555359,0.677779495716095,0.9388159513473511,0.986348032951355,1.431736707687378,0.5497580766677856,0.8464521169662476,0.9370526075363159
48,0.8545002937316895,0.6787934303283691,0.9394087791442871,0.986596941947937,1.4278751611709595,0.5509690046310425,0.847324550151825,0.9372977614402771
49,0.8510640263557434,0.6801418662071228,0.9399434328079224,0.9867812395095825,1.4481008052825928,0.5504226088523865,0.8456357717514038,0.9363257884979248
50,0.8466664552688599,0.6817598938941956,0.9406751990318298,0.9869675040245056,1.4480571746826172,0.5499285459518433,0.8461808562278748,0.9366008639335632
