epoch,loss,accuracy,top3,top5,val_loss,val_accuracy,val_top3,val_top5
1,1.8558541536331177,0.406281054019928,0.6862013936042786,0.809927761554718,1.5717778205871582,0.4664691090583801,0.7658525705337524,0.8829611539840698
2,1.4693986177444458,0.49366363883018494,0.7934120297431946,0.9033535718917847,1.4235138893127441,0.5044852495193481,0.8052948713302612,0.9123839139938354
3,1.343848466873169,0.5274935364723206,0.8274988532066345,0.9267500638961792,1.3436726331710815,0.5251889228820801,0.8270962834358215,0.9272757172584534
4,1.2653166055679321,0.548717737197876,0.8477912545204163,0.9399055242538452,1.2961304187774658,0.5378493070602417,0.8386378288269043,0.934814989566803
5,1.2091559171676636,0.5643813014030457,0.8620284795761108,0.9487387537956238,1.2672728300094604,0.5465273261070251,0.8470383286476135,0.9399199485778809
6,1.1668944358825684,0.5760059952735901,0.8726134896278381,0.9550773501396179,1.2482621669769287,0.5513610243797302,0.8518321514129639,0.9433274269104004
7,1.132209300994873,0.5866014361381531,0.8809155225753784,0.9597486257553101,1.2381644248962402,0.5565580725669861,0.8555184006690979,0.944982647895813
8,1.1041691303253174,0.5948694944381714,0.8878276944160461,0.9635865092277527,1.2305647134780884,0.5580353140830994,0.858154296875,0.9461922645568848
9,1.0789644718170166,0.6028088331222534,0.8936411142349243,0.9666616916656494,1.2315560579299927,0.5599182844161987,0.8581517934799194,0.9465270638465881
10,1.0565459728240967,0.6098670959472656,0.8989010453224182,0.9693649411201477,1.2343316078186035,0.5606662034988403,0.8591424226760864,0.9466552734375
11,1.035982608795166,0.6164270639419556,0.9034526348114014,0.9716817736625671,1.2346820831298828,0.5606450438499451,0.8588051795959473,0.9467236995697021
12,1.016374945640564,0.6227744221687317,0.9079811573028564,0.9737442135810852,1.240889072418213,0.5628415942192078,0.8600285053253174,0.9467772245407104
13,0.9977672100067139,0.629021406173706,0.9121108651161194,0.9757097959518433,1.2535052299499512,0.5616344213485718,0.8590988516807556,0.9458712339401245
14,0.9803066849708557,0.6347746253013611,0.9157955646514893,0.9773514270782471,1.2596943378448486,0.5612561106681824,0.8584492206573486,0.945724368095398
15,0.9633147716522217,0.6408885717391968,0.9196160435676575,0.9788204431533813,1.2785738706588745,0.559867262840271,0.8564953804016113,0.9443143010139465
16,0.9465813040733337,0.646629810333252,0.9229045510292053,0.9802419543266296,1.2827939987182617,0.5600414872169495,0.8570130467414856,0.9441139698028564
17,0.9311226606369019,0.6520297527313232,0.9260257482528687,0.9814362525939941,1.2980185747146606,0.5588517189025879,0.8561655879020691,0.943723201751709
18,0.9157246351242065,0.6575391888618469,0.9289654493331909,0.9826815128326416,1.3180865049362183,0.559188961982727,0.8556241989135742,0.942988932132721
19,0.9011613130569458,0.6626331806182861,0.9316549897193909,0.9837060570716858,1.3377668857574463,0.5567796230316162,0.8537487387657166,0.94172203540802
20,0.8870985507965088,0.6676628589630127,0.934290885925293,0.9846422672271729,1.3517005443572998,0.5565008521080017,0.8527742624282837,0.9408807158470154
21,0.8734939098358154,0.6725598573684692,0.9367750883102417,0.9854868054389954,1.3671995401382446,0.5561884641647339,0.851764976978302,0.940213680267334
22,0.8604728579521179,0.6773289442062378,0.9390565752983093,0.9862881302833557,1.383559226989746,0.5546589493751526,0.8493630886077881,0.9394432902336121
23,0.8493127822875977,0.681242823600769,0.9409435987472534,0.9869982600212097,1.401223063468933,0.5534318685531616,0.8494899868965149,0.9387152791023254
24,0.8369420766830444,0.6858384609222412,0.9430996775627136,0.9876726269721985,1.413567304611206,0.55446857213974,0.8494651317596436,0.9388272762298584
25,0.8257644772529602,0.6899093985557556,0.9448245763778687,0.9882891178131104,1.4334574937820435,0.5531418919563293,0.8487246036529541,0.9380618929862976
26,0.8146644830703735,0.6940844655036926,0.9466665983200073,0.9888765811920166,1.450840711593628,0.5525631904602051,0.847790002822876,0.9371347427368164
27,0.8043035864830017,0.6977949738502502,0.9483634829521179,0.9893653392791748,1.4705073833465576,0.5524499416351318,0.847324550151825,0.9367128610610962
28,0.7945289611816406,0.7016355395317078,0.9498215913772583,0.989759087562561,1.4839684963226318,0.5497443675994873,0.8453644514083862,0.9352157115936279
29,0.7849774956703186,0.7048916220664978,0.9511827826499939,0.990213930606842,1.5060068368911743,0.5493374466896057,0.8447496294975281,0.934939444065094
30,0.7760872840881348,0.7081519365310669,0.9525653123855591,0.9905847907066345,1.5244992971420288,0.5492403507232666,0.8440154194831848,0.9339724183082581
31,0.767385721206665,0.711399495601654,0.953884482383728,0.9909663796424866,1.5329041481018066,0.5479958653450012,0.842784583568573,0.9333663582801819
32,0.7597742080688477,0.714166522026062,0.9549881815910339,0.9913162589073181,1.557779312133789,0.5477195382118225,0.8427534699440002,0.933555543422699
33,0.7520831227302551,0.7172282934188843,0.9559736847877502,0.991629421710968,1.575091004371643,0.5479286313056946,0.8420353531837463,0.9329108595848083
34,0.7444261312484741,0.7201314568519592,0.9570187926292419,0.9918772578239441,1.589585542678833,0.5466828942298889,0.8414155840873718,0.9324030876159668
35,0.7368540167808533,0.7228868007659912,0.9581220149993896,0.9921224117279053,1.616946816444397,0.5477793216705322,0.8412675261497498,0.932267427444458
36,0.7297642827033997,0.7253263592720032,0.9589695334434509,0.9924083352088928,1.6317884922027588,0.5462422966957092,0.8401960134506226,0.9310266971588135
37,0.7240608334541321,0.7276778817176819,0.9596843719482422,0.9925963878631592,1.6459112167358398,0.5447152853012085,0.8392414450645447,0.930482804775238
38,0.7173258066177368,0.7301385402679443,0.960543692111969,0.9928100109100342,1.6659491062164307,0.5442897081375122,0.839018702507019,0.9308375120162964
39,0.7110555171966553,0.7325894832611084,0.9614595174789429,0.9930610656738281,1.6809276342391968,0.543084979057312,0.8376522064208984,0.9295830130577087
40,0.7055433392524719,0.7348237037658691,0.9620209336280823,0.993217408657074,1.6966829299926758,0.5431385040283203,0.8374642729759216,0.9294585585594177
41,0.6999634504318237,0.7370159029960632,0.9627981185913086,0.993374228477478,1.7196418046951294,0.5431160926818848,0.8365781903266907,0.9283360242843628
42,0.6947482228279114,0.7387433052062988,0.9634885191917419,0.9935191869735718,1.7315690517425537,0.543061375617981,0.8365856409072876,0.9285849332809448
43,0.690873920917511,0.7402466535568237,0.9640116691589355,0.993647575378418,1.7405993938446045,0.5410153865814209,0.8362409472465515,0.9280709624290466
44,0.6852425932884216,0.7424771189689636,0.9646177887916565,0.9937735795974731,1.7594811916351318,0.5422238111495972,0.8360729217529297,0.927579402923584
45,0.6802353858947754,0.744269847869873,0.9650905132293701,0.9939343929290771,1.7776552438735962,0.5425685048103333,0.8359111547470093,0.9272695183753967
46,0.6762614250183105,0.7460642457008362,0.9656350016593933,0.99404376745224,1.780985951423645,0.5407017469406128,0.8348109722137451,0.9268239736557007
47,0.6716681718826294,0.7476488351821899,0.9661268591880798,0.9941590428352356,1.7929633855819702,0.5405810475349426,0.8344002962112427,0.9269832372665405
48,0.6684900522232056,0.7489390969276428,0.9665659070014954,0.9942070841789246,1.8074923753738403,0.5391908884048462,0.8339373469352722,0.9265177845954895
49,0.6643094420433044,0.7504264116287231,0.9669952392578125,0.9943503737449646,1.834360957145691,0.5392232537269592,0.8328682780265808,0.9255048036575317
50,0.6604045629501343,0.7521774768829346,0.9673801064491272,0.9944418668746948,1.8350183963775635,0.5394161939620972,0.8322323560714722,0.9249111413955688
