epoch,accuracy,loss,top3,top5,val_accuracy,val_loss,val_top3,val_top5
34,0.7228868007659912,0.7368540167808533,0.9581220149993896,0.9921224117279053,0.5477793216705322,1.616946816444397,0.8412675261497498,0.932267427444458
35,0.7253263592720032,0.7297642827033997,0.9589695334434509,0.9924083352088928,0.5462422966957092,1.6317884922027588,0.8401960134506226,0.9310266971588135
36,0.7276778817176819,0.7240608334541321,0.9596843719482422,0.9925963878631592,0.5447152853012085,1.6459112167358398,0.8392414450645447,0.930482804775238
37,0.7301385402679443,0.7173258066177368,0.960543692111969,0.9928100109100342,0.5442897081375122,1.6659491062164307,0.839018702507019,0.9308375120162964
38,0.7325894832611084,0.7110555171966553,0.9614595174789429,0.9930610656738281,0.543084979057312,1.6809276342391968,0.8376522064208984,0.9295830130577087
39,0.7348237037658691,0.7055433392524719,0.9620209336280823,0.993217408657074,0.5431385040283203,1.6966829299926758,0.8374642729759216,0.9294585585594177
40,0.7370159029960632,0.6999634504318237,0.9627981185913086,0.993374228477478,0.5431160926818848,1.7196418046951294,0.8365781903266907,0.9283360242843628
41,0.7387433052062988,0.6947482228279114,0.9634885191917419,0.9935191869735718,0.543061375617981,1.7315690517425537,0.8365856409072876,0.9285849332809448
42,0.7402466535568237,0.690873920917511,0.9640116691589355,0.993647575378418,0.5410153865814209,1.7405993938446045,0.8362409472465515,0.9280709624290466
43,0.7424771189689636,0.6852425932884216,0.9646177887916565,0.9937735795974731,0.5422238111495972,1.7594811916351318,0.8360729217529297,0.927579402923584
44,0.744269847869873,0.6802353858947754,0.9650905132293701,0.9939343929290771,0.5425685048103333,1.7776552438735962,0.8359111547470093,0.9272695183753967
45,0.7460642457008362,0.6762614250183105,0.9656350016593933,0.99404376745224,0.5407017469406128,1.780985951423645,0.8348109722137451,0.9268239736557007
46,0.7476488351821899,0.6716681718826294,0.9661268591880798,0.9941590428352356,0.5405810475349426,1.7929633855819702,0.8344002962112427,0.9269832372665405
47,0.7489390969276428,0.6684900522232056,0.9665659070014954,0.9942070841789246,0.5391908884048462,1.8074923753738403,0.8339373469352722,0.9265177845954895
48,0.7504264116287231,0.6643094420433044,0.9669952392578125,0.9943503737449646,0.5392232537269592,1.834360957145691,0.8328682780265808,0.9255048036575317
49,0.7521774768829346,0.6604045629501343,0.9673801064491272,0.9944418668746948,0.5394161939620972,1.8350183963775635,0.8322323560714722,0.9249111413955688
