epoch,loss,accuracy,top3,top5,val_loss,val_accuracy,val_top3,val_top5
1,1.943799376487732,0.38418909907341003,0.6585044860839844,0.7864309549331665,1.6964492797851562,0.4341827630996704,0.72647625207901,0.8514862060546875
2,1.601392149925232,0.4568743407726288,0.7535131573677063,0.8733770251274109,1.55890953540802,0.4683533012866974,0.7653087377548218,0.882648766040802
3,1.4979145526885986,0.48389095067977905,0.7833033204078674,0.8959975838661194,1.487277865409851,0.4855561852455139,0.7861530780792236,0.8988498449325562
4,1.4303053617477417,0.5019239187240601,0.8020210862159729,0.9096661806106567,1.4334733486175537,0.5007964968681335,0.8003093600273132,0.9098314046859741
5,1.3784680366516113,0.5156652331352234,0.8158466815948486,0.9193907976150513,1.3870081901550293,0.5116274952888489,0.8132995963096619,0.9185965061187744
6,1.3384283781051636,0.5263852477073669,0.8264894485473633,0.9265633821487427,1.365082025527954,0.5173460245132446,0.8190765976905823,0.923099160194397
7,1.3056546449661255,0.5348535776138306,0.8349754214286804,0.9323573708534241,1.338897466659546,0.5248367190361023,0.8259027600288391,0.9268301725387573
8,1.2779918909072876,0.5422596335411072,0.8423079252243042,0.9372367858886719,1.3203718662261963,0.5288764238357544,0.8310376405715942,0.9305214285850525
9,1.253713607788086,0.5484926104545593,0.8484780788421631,0.9412280917167664,1.2919021844863892,0.5358917117118835,0.8373385667800903,0.93474280834198
10,1.2341632843017578,0.5538229942321777,0.8535735607147217,0.9445100426673889,1.2752602100372314,0.5396986603736877,0.8424286246299744,0.9381179213523865
11,1.2152729034423828,0.5587889552116394,0.8583170175552368,0.9475436806678772,1.26284658908844,0.543258011341095,0.845335841178894,0.9398477673530579
12,1.2005430459976196,0.562796413898468,0.8623157739639282,0.9498921036720276,1.2512387037277222,0.5466418266296387,0.8490133285522461,0.9422857761383057
13,1.1872044801712036,0.5664599537849426,0.8656039834022522,0.9519399404525757,1.2476977109909058,0.5475776791572571,0.849606990814209,0.942804753780365
14,1.1752945184707642,0.5698629021644592,0.8686679601669312,0.9538172483444214,1.2330548763275146,0.552262008190155,0.8539354205131531,0.9450212121009827
