epoch,accuracy,loss,top3,top5,val_accuracy,val_loss,val_top3,val_top5
0,0.3863295018672943,1.9100682735443115,0.665194034576416,0.7956486940383911,0.43362894654273987,1.6774811744689941,0.7286416888237,0.8556901812553406
1,0.4539901614189148,1.5981714725494385,0.7516953945159912,0.8734347224235535,0.46452394127845764,1.5606961250305176,0.7626454830169678,0.8813756108283997
2,0.4792008697986603,1.5041248798370361,0.7798978686332703,0.8945215940475464,0.4841262400150299,1.4889326095581055,0.7838308215141296,0.8979886174201965
3,0.4963597357273102,1.4412081241607666,0.7979616522789001,0.9079991579055786,0.49636727571487427,1.4408046007156372,0.7979149222373962,0.9079471826553345
4,0.5089128017425537,1.3962653875350952,0.8109226226806641,0.9170231223106384,0.505871593952179,1.4021174907684326,0.8098697066307068,0.9169636964797974
5,0.5185966491699219,1.3608380556106567,0.8210257291793823,0.9238520860671997,0.5136111974716187,1.376735806465149,0.8169896006584167,0.9220288395881653
6,0.526935338973999,1.3313066959381104,0.8290176391601562,0.9292963743209839,0.5208169221878052,1.3497828245162964,0.8243807554244995,0.9265626072883606
7,0.5337046980857849,1.307157278060913,0.8355752825737,0.9336928725242615,0.5243513584136963,1.3391724824905396,0.8269307613372803,0.9281916618347168
8,0.5398491621017456,1.2850229740142822,0.8413563370704651,0.9374272227287292,0.5308738350868225,1.3101212978363037,0.833928644657135,0.9334484934806824
9,0.5448169708251953,1.2661010026931763,0.8462371826171875,0.9405409693717957,0.5328750014305115,1.296772837638855,0.8371967077255249,0.9357545971870422
10,0.5498226881027222,1.2478069067001343,0.8508392572402954,0.9433067440986633,0.5381368398666382,1.2793086767196655,0.8414517045021057,0.9385036826133728
11,0.5539342761039734,1.2321369647979736,0.8546921014785767,0.9458673000335693,0.5412319302558899,1.2695817947387695,0.8442991375923157,0.9401962161064148
12,0.557672917842865,1.2187036275863647,0.8579931259155273,0.9479139447212219,0.5447501540184021,1.256287693977356,0.8474365472793579,0.9422745704650879
13,0.5608360171318054,1.2060481309890747,0.8613016605377197,0.9499432444572449,0.5471420884132385,1.246283769607544,0.8504507541656494,0.9441861510276794
14,0.5642949938774109,1.1939959526062012,0.8642114996910095,0.9516549110412598,0.5488022565841675,1.239686369895935,0.8522465825080872,0.9454032778739929
15,0.5669121742248535,1.1843061447143555,0.8666160702705383,0.9531007409095764,0.5520069003105164,1.2312723398208618,0.8547828793525696,0.9467224478721619
16,0.5696289539337158,1.1751469373703003,0.8688735961914062,0.9544609785079956,0.5517554879188538,1.2284120321273804,0.8554400205612183,0.9478400349617004
17,0.5720639824867249,1.1663347482681274,0.87111496925354,0.9557881355285645,0.554829478263855,1.221024513244629,0.8577859401702881,0.9485431909561157
18,0.5743367671966553,1.1580307483673096,0.8732295632362366,0.9571242332458496,0.5556408762931824,1.2141588926315308,0.8585923314094543,0.9491828680038452
19,0.5767117738723755,1.1504496335983276,0.8749401569366455,0.9580597877502441,0.5601895451545715,1.20308256149292,0.8621218204498291,0.9513146877288818
20,0.5786501169204712,1.1438117027282715,0.876644492149353,0.9589852690696716,0.558021605014801,1.2075245380401611,0.8612083196640015,0.9504572153091431
21,0.5802493095397949,1.1374599933624268,0.878262996673584,0.9598665237426758,0.5598224401473999,1.2019429206848145,0.8626444935798645,0.9519643187522888
22,0.581951916217804,1.1314219236373901,0.879838228225708,0.9607796669006348,0.5630146265029907,1.1924911737442017,0.8653189539909363,0.9532001614570618
23,0.5837112069129944,1.1255179643630981,0.8812944293022156,0.9615945219993591,0.561065673828125,1.1950817108154297,0.863841712474823,0.9526687264442444
24,0.5852001309394836,1.1203811168670654,0.8825758099555969,0.9623149633407593,0.564728319644928,1.1871689558029175,0.866492509841919,0.953910768032074
25,0.5868228077888489,1.1154323816299438,0.88364577293396,0.9629490375518799,0.563295841217041,1.1902029514312744,0.865462064743042,0.9536879658699036
26,0.5882478952407837,1.110445499420166,0.8848069310188293,0.9636279344558716,0.5652260780334473,1.1825459003448486,0.8674346208572388,0.9548428654670715
27,0.5898335576057434,1.1059998273849487,0.8858705163002014,0.9641426801681519,0.5645428895950317,1.1816565990447998,0.8671620488166809,0.9552672505378723
28,0.5908744931221008,1.1020947694778442,0.8869088888168335,0.9646530747413635,0.5660064220428467,1.1814926862716675,0.8683406114578247,0.9548590779304504
29,0.5921819806098938,1.0981968641281128,0.8878292441368103,0.9651539921760559,0.5669485330581665,1.1759488582611084,0.8690101504325867,0.9560040235519409
30,0.593450129032135,1.0942531824111938,0.88877272605896,0.9656696915626526,0.5672857761383057,1.1781866550445557,0.8688969016075134,0.9556991457939148
31,0.5942130088806152,1.0916311740875244,0.8894702792167664,0.9659842252731323,0.5676416754722595,1.1771886348724365,0.8697444200515747,0.9559256434440613
32,0.5953545570373535,1.087983250617981,0.8902010917663574,0.9664257168769836,0.5688115358352661,1.1747628450393677,0.8698838353157043,0.955875813961029
33,0.5963972806930542,1.0846819877624512,0.8910176753997803,0.9668664336204529,0.5679042935371399,1.1748123168945312,0.8694457411766052,0.956112265586853
34,0.597226619720459,1.082061767578125,0.8917503952980042,0.9671318531036377,0.5688214898109436,1.1711958646774292,0.8704836964607239,0.9566349983215332
35,0.598308265209198,1.0790257453918457,0.8924961686134338,0.9675403237342834,0.5679540634155273,1.1743980646133423,0.8705695271492004,0.9566125869750977
36,0.5991834402084351,1.0762475728988647,0.892945408821106,0.9678195714950562,0.5676926970481873,1.1780058145523071,0.8699895739555359,0.9559019804000854
37,0.5997105240821838,1.07379949092865,0.893547773361206,0.9681562185287476,0.5693068504333496,1.174458622932434,0.8709267377853394,0.9565092921257019
38,0.6006119847297668,1.0710833072662354,0.8943000435829163,0.968471884727478,0.5679030418395996,1.17535400390625,0.8704699873924255,0.9563873410224915
39,0.6013667583465576,1.0691945552825928,0.8947728276252747,0.9687305688858032,0.5686559677124023,1.1765525341033936,0.870519757270813,0.9564918875694275
40,0.6021533012390137,1.0669084787368774,0.8952839970588684,0.9689701199531555,0.5695396065711975,1.1727007627487183,0.870913028717041,0.9567457437515259
41,0.6030193567276001,1.0646369457244873,0.8957441449165344,0.969174861907959,0.5692657828330994,1.1762900352478027,0.8714257478713989,0.9565852284431458
42,0.6034952402114868,1.0628372430801392,0.8961809873580933,0.9693506360054016,0.5697100758552551,1.172987461090088,0.8713361620903015,0.957039475440979
43,0.6044954657554626,1.0605953931808472,0.896757185459137,0.9696441888809204,0.5692919492721558,1.1771751642227173,0.8710561394691467,0.956449568271637
44,0.6051403284072876,1.0584028959274292,0.8972621560096741,0.9699074029922485,0.5707156658172607,1.1725410223007202,0.8719223141670227,0.9570133090019226
45,0.605704665184021,1.0566097497940063,0.8975398540496826,0.9700438380241394,0.5708500742912292,1.1748454570770264,0.8717045187950134,0.956895112991333
46,0.6061617136001587,1.0548300743103027,0.8980584740638733,0.9702876210212708,0.5707268714904785,1.1714516878128052,0.8717555403709412,0.9568876028060913
47,0.6066335439682007,1.0535383224487305,0.8982938528060913,0.9703938364982605,0.5701605677604675,1.1738076210021973,0.8717480897903442,0.956741988658905
48,0.6073880195617676,1.0513898134231567,0.8988772034645081,0.9706717133522034,0.5700796842575073,1.1735213994979858,0.8717567920684814,0.956934928894043
49,0.6080803275108337,1.049656629562378,0.8991526961326599,0.9707900881767273,0.5704107284545898,1.173451542854309,0.8714394569396973,0.956895112991333
