epoch,loss,accuracy,top3,top5,val_loss,val_accuracy,val_top3,val_top5
17,1.1751469373703003,0.5696289539337158,0.8688735961914062,0.9544609785079956,1.2284120321273804,0.5517554879188538,0.8554400205612183,0.9478400349617004
18,1.1663347482681274,0.5720639824867249,0.87111496925354,0.9557881355285645,1.221024513244629,0.554829478263855,0.8577859401702881,0.9485431909561157
19,1.1580307483673096,0.5743367671966553,0.8732295632362366,0.9571242332458496,1.2141588926315308,0.5556408762931824,0.8585923314094543,0.9491828680038452
20,1.1504496335983276,0.5767117738723755,0.8749401569366455,0.9580597877502441,1.20308256149292,0.5601895451545715,0.8621218204498291,0.9513146877288818
21,1.1438117027282715,0.5786501169204712,0.876644492149353,0.9589852690696716,1.2075245380401611,0.558021605014801,0.8612083196640015,0.9504572153091431
22,1.1374599933624268,0.5802493095397949,0.878262996673584,0.9598665237426758,1.2019429206848145,0.5598224401473999,0.8626444935798645,0.9519643187522888
23,1.1314219236373901,0.581951916217804,0.879838228225708,0.9607796669006348,1.1924911737442017,0.5630146265029907,0.8653189539909363,0.9532001614570618
24,1.1255179643630981,0.5837112069129944,0.8812944293022156,0.9615945219993591,1.1950817108154297,0.561065673828125,0.863841712474823,0.9526687264442444
25,1.1203811168670654,0.5852001309394836,0.8825758099555969,0.9623149633407593,1.1871689558029175,0.564728319644928,0.866492509841919,0.953910768032074
26,1.1154323816299438,0.5868228077888489,0.88364577293396,0.9629490375518799,1.1902029514312744,0.563295841217041,0.865462064743042,0.9536879658699036
27,1.110445499420166,0.5882478952407837,0.8848069310188293,0.9636279344558716,1.1825459003448486,0.5652260780334473,0.8674346208572388,0.9548428654670715
28,1.1059998273849487,0.5898335576057434,0.8858705163002014,0.9641426801681519,1.1816565990447998,0.5645428895950317,0.8671620488166809,0.9552672505378723
29,1.1020947694778442,0.5908744931221008,0.8869088888168335,0.9646530747413635,1.1814926862716675,0.5660064220428467,0.8683406114578247,0.9548590779304504
30,1.0981968641281128,0.5921819806098938,0.8878292441368103,0.9651539921760559,1.1759488582611084,0.5669485330581665,0.8690101504325867,0.9560040235519409
31,1.0942531824111938,0.593450129032135,0.88877272605896,0.9656696915626526,1.1781866550445557,0.5672857761383057,0.8688969016075134,0.9556991457939148
32,1.0916311740875244,0.5942130088806152,0.8894702792167664,0.9659842252731323,1.1771886348724365,0.5676416754722595,0.8697444200515747,0.9559256434440613
33,1.087983250617981,0.5953545570373535,0.8902010917663574,0.9664257168769836,1.1747628450393677,0.5688115358352661,0.8698838353157043,0.955875813961029
34,1.0846819877624512,0.5963972806930542,0.8910176753997803,0.9668664336204529,1.1748123168945312,0.5679042935371399,0.8694457411766052,0.956112265586853
35,1.082061767578125,0.597226619720459,0.8917503952980042,0.9671318531036377,1.1711958646774292,0.5688214898109436,0.8704836964607239,0.9566349983215332
36,1.0790257453918457,0.598308265209198,0.8924961686134338,0.9675403237342834,1.1743980646133423,0.5679540634155273,0.8705695271492004,0.9566125869750977
37,1.0762475728988647,0.5991834402084351,0.892945408821106,0.9678195714950562,1.1780058145523071,0.5676926970481873,0.8699895739555359,0.9559019804000854
38,1.07379949092865,0.5997105240821838,0.893547773361206,0.9681562185287476,1.174458622932434,0.5693068504333496,0.8709267377853394,0.9565092921257019
39,1.0710833072662354,0.6006119847297668,0.8943000435829163,0.968471884727478,1.17535400390625,0.5679030418395996,0.8704699873924255,0.9563873410224915
40,1.0691945552825928,0.6013667583465576,0.8947728276252747,0.9687305688858032,1.1765525341033936,0.5686559677124023,0.870519757270813,0.9564918875694275
41,1.0669084787368774,0.6021533012390137,0.8952839970588684,0.9689701199531555,1.1727007627487183,0.5695396065711975,0.870913028717041,0.9567457437515259
42,1.0646369457244873,0.6030193567276001,0.8957441449165344,0.969174861907959,1.1762900352478027,0.5692657828330994,0.8714257478713989,0.9565852284431458
43,1.0628372430801392,0.6034952402114868,0.8961809873580933,0.9693506360054016,1.172987461090088,0.5697100758552551,0.8713361620903015,0.957039475440979
44,1.0605953931808472,0.6044954657554626,0.896757185459137,0.9696441888809204,1.1771751642227173,0.5692919492721558,0.8710561394691467,0.956449568271637
45,1.0584028959274292,0.6051403284072876,0.8972621560096741,0.9699074029922485,1.1725410223007202,0.5707156658172607,0.8719223141670227,0.9570133090019226
46,1.0566097497940063,0.605704665184021,0.8975398540496826,0.9700438380241394,1.1748454570770264,0.5708500742912292,0.8717045187950134,0.956895112991333
47,1.0548300743103027,0.6061617136001587,0.8980584740638733,0.9702876210212708,1.1714516878128052,0.5707268714904785,0.8717555403709412,0.9568876028060913
48,1.0535383224487305,0.6066335439682007,0.8982938528060913,0.9703938364982605,1.1738076210021973,0.5701605677604675,0.8717480897903442,0.956741988658905
49,1.0513898134231567,0.6073880195617676,0.8988772034645081,0.9706717133522034,1.1735213994979858,0.5700796842575073,0.8717567920684814,0.956934928894043
50,1.049656629562378,0.6080803275108337,0.8991526961326599,0.9707900881767273,1.173451542854309,0.5704107284545898,0.8714394569396973,0.956895112991333
