epoch,accuracy,loss,top3,top5,val_accuracy,val_loss,val_top3,val_top5
0,0.41809192299842834,1.7805612087249756,0.7052786946296692,0.8304800987243652,0.470808744430542,1.5495144128799438,0.7707124352455139,0.8876380324363708
1,0.49428871273994446,1.4587512016296387,0.7963892221450806,0.9063108563423157,0.5047092437744141,1.4216586351394653,0.807660698890686,0.9148231148719788
2,0.5248434543609619,1.3503786325454712,0.8264691829681396,0.9269916415214539,0.522545576095581,1.3512219190597534,0.8255468606948853,0.9273703098297119
3,0.5453015565872192,1.2786500453948975,0.8454434871673584,0.9390979409217834,0.5344866514205933,1.3073233366012573,0.8375065922737122,0.9356935620307922
4,0.5603554844856262,1.2250957489013672,0.8589416146278381,0.947295069694519,0.5437309145927429,1.2738515138626099,0.8457913398742676,0.940554678440094
5,0.5722963809967041,1.1830027103424072,0.8690965175628662,0.9533465504646301,0.5474445223808289,1.256615161895752,0.8519404530525208,0.9440716505050659
6,0.5828759670257568,1.1480786800384521,0.8773015737533569,0.9578847885131836,0.5553932189941406,1.2314348220825195,0.8569135069847107,0.9471817016601562
7,0.5912621021270752,1.1192541122436523,0.8840824365615845,0.9615811705589294,0.557420551776886,1.2216248512268066,0.8592158555984497,0.9488580226898193
8,0.5987911224365234,1.095224380493164,0.8894308805465698,0.9644701480865479,0.5597378015518188,1.2166801691055298,0.8604989647865295,0.9496371150016785
9,0.6053792238235474,1.0736457109451294,0.8944579362869263,0.9670107960700989,0.5612175464630127,1.2116639614105225,0.862811267375946,0.9508280754089355
10,0.6118658185005188,1.0542140007019043,0.8988088965415955,0.9691570997238159,0.5632734894752502,1.2088454961776733,0.863592803478241,0.9510247111320496
11,0.6177938580513,1.0361628532409668,0.9027420282363892,0.970956027507782,0.5635584592819214,1.2111034393310547,0.8635678887367249,0.9512736201286316
12,0.6233683228492737,1.0196654796600342,0.9063343405723572,0.9727053642272949,0.5652522444725037,1.2149925231933594,0.864563524723053,0.9517838954925537
13,0.6287422776222229,1.0039860010147095,0.9096378684043884,0.9742215275764465,0.5650954246520996,1.219948172569275,0.8636662364006042,0.951155424118042
14,0.6338937878608704,0.9892061352729797,0.9128398299217224,0.9756081700325012,0.5644221305847168,1.22519850730896,0.8638479113578796,0.9509612321853638
15,0.6389381289482117,0.9747937917709351,0.9157081246376038,0.9767388105392456,0.5651688575744629,1.2281603813171387,0.8638578653335571,0.9511504173278809
16,0.6437203288078308,0.9613234400749207,0.9184409379959106,0.9779147505760193,0.5635510087013245,1.2390588521957397,0.8625237941741943,0.9501684904098511
17,0.6482537388801575,0.9484217762947083,0.9210891127586365,0.9789431691169739,0.5628565549850464,1.2526583671569824,0.8618579506874084,0.9497092962265015
18,0.6525722146034241,0.9363265633583069,0.9233704209327698,0.9798351526260376,0.5622255802154541,1.2597211599349976,0.8609021902084351,0.9491467475891113
19,0.6570552587509155,0.9243607521057129,0.9256390333175659,0.9807749390602112,0.5608603358268738,1.2754216194152832,0.8605225682258606,0.9486576914787292
20,0.6610076427459717,0.9134045839309692,0.9277069568634033,0.9816028475761414,0.5607794523239136,1.2815097570419312,0.8596788048744202,0.9478611946105957
21,0.6651157736778259,0.9017472863197327,0.9297507405281067,0.9823761582374573,0.560035228729248,1.290592074394226,0.8585014939308167,0.9477242827415466
22,0.6687425971031189,0.8914798498153687,0.9316949844360352,0.9830145835876465,0.5592524409294128,1.3044893741607666,0.8580584526062012,0.9472314715385437
23,0.6722415685653687,0.8817564845085144,0.9335244297981262,0.9837222695350647,0.5587645769119263,1.3176438808441162,0.8575482368469238,0.9467124938964844
24,0.6758770942687988,0.8716875314712524,0.9351789951324463,0.9843474626541138,0.5577229261398315,1.3335647583007812,0.8564555048942566,0.9461910724639893
25,0.6790801286697388,0.8629536628723145,0.936657190322876,0.984920084476471,0.5564858913421631,1.3500328063964844,0.8543696999549866,0.9449913501739502
26,0.6823189854621887,0.8537485599517822,0.9382070302963257,0.9854472875595093,0.5557591319084167,1.359905481338501,0.8540685772895813,0.9445545077323914
