epoch,loss,accuracy,top3,top5,val_loss,val_accuracy,val_top3,val_top5
1,1.9825794696807861,0.3703173100948334,0.644419252872467,0.7766110897064209,1.732267141342163,0.4185081422328949,0.7107120156288147,0.8411256074905396
2,1.663817286491394,0.43517595529556274,0.7307438850402832,0.8571356534957886,1.6338930130004883,0.44238656759262085,0.7382630109786987,0.863035261631012
3,1.5746880769729614,0.45713117718696594,0.756439745426178,0.8776567578315735,1.5606967210769653,0.4595695436000824,0.7601738572120667,0.881770133972168
4,1.5168708562850952,0.4723219871520996,0.7731793522834778,0.8904469013214111,1.5093523263931274,0.47404196858406067,0.7751665115356445,0.8923895359039307
5,1.4743930101394653,0.4841456115245819,0.785760760307312,0.8995763063430786,1.4643926620483398,0.48702844977378845,0.7892382144927979,0.9021701812744141
6,1.4409096240997314,0.4938453435897827,0.795813798904419,0.9065123200416565,1.4488532543182373,0.4910084009170532,0.7936089634895325,0.905719518661499
7,1.4137537479400635,0.5015163421630859,0.8037306070327759,0.9121702909469604,1.4263931512832642,0.49878036975860596,0.8000243902206421,0.9102134704589844
8,1.3921520709991455,0.5078445672988892,0.8101866245269775,0.9165183305740356,1.4035526514053345,0.5037969946861267,0.8069998621940613,0.9148828387260437
9,1.372408390045166,0.5133309960365295,0.8154643177986145,0.9204265475273132,1.3788384199142456,0.5096138715744019,0.8125354647636414,0.9185118675231934
10,1.3561160564422607,0.5179428458213806,0.8202936053276062,0.9236360192298889,1.3697360754013062,0.5133212804794312,0.8156728744506836,0.920776903629303
11,1.3405282497406006,0.5223101377487183,0.8246195316314697,0.9267877340316772,1.3513294458389282,0.5174455642700195,0.8208388686180115,0.9244706034660339
12,1.3264470100402832,0.5259403586387634,0.828685998916626,0.9293621778488159,1.343609094619751,0.5210384726524353,0.8239227533340454,0.9263560175895691
13,1.314723014831543,0.5293450355529785,0.8320687413215637,0.9317628145217896,1.3375170230865479,0.5216184258460999,0.8248350024223328,0.9275233745574951
14,1.3028236627578735,0.5326558947563171,0.8353209495544434,0.933854341506958,1.3280072212219238,0.5235449075698853,0.8291633725166321,0.930522620677948
15,1.2927649021148682,0.5356226563453674,0.838187038898468,0.935733437538147,1.3197649717330933,0.5257128477096558,0.8295180797576904,0.9307877421379089
16,1.282310128211975,0.5385021567344666,0.8411716818809509,0.9378114342689514,1.3126490116119385,0.5291302800178528,0.8329939842224121,0.933266818523407
17,1.272318959236145,0.5413016676902771,0.8438058495521545,0.9393779635429382,1.295652985572815,0.5331774353981018,0.8372925519943237,0.9356935620307922
18,1.262938141822815,0.543760359287262,0.8464567065238953,0.9410725235939026,1.2895876169204712,0.5341220498085022,0.8384872674942017,0.9368547201156616
19,1.2560495138168335,0.545601487159729,0.8482789397239685,0.942432165145874,1.2888861894607544,0.5341494083404541,0.8395227193832397,0.9377084374427795
20,1.2474647760391235,0.5480906367301941,0.8507587909698486,0.943895697593689,1.2788153886795044,0.53794264793396,0.843073308467865,0.9391657710075378
21,1.2405592203140259,0.5499516725540161,0.8524885177612305,0.9450030326843262,1.2746047973632812,0.5375954508781433,0.8436756134033203,0.940121591091156
22,1.2327691316604614,0.5521568059921265,0.8546171188354492,0.9463408589363098,1.2659471035003662,0.5415268540382385,0.8457838296890259,0.9413897395133972
23,1.2261366844177246,0.5538152456283569,0.8563324809074402,0.9474737048149109,1.2566215991973877,0.5438653230667114,0.8478372693061829,0.9428719282150269
24,1.219706416130066,0.555580735206604,0.8580309748649597,0.9485008716583252,1.2607252597808838,0.5431982278823853,0.8474950194358826,0.9423840641975403
25,1.2142623662948608,0.5570729374885559,0.8594464063644409,0.9494717717170715,1.2522022724151611,0.5449654459953308,0.8495659232139587,0.9441910982131958
26,1.2078582048416138,0.5586307048797607,0.8612189292907715,0.950461745262146,1.2496988773345947,0.545676052570343,0.8512646555900574,0.9449701905250549
27,1.2023564577102661,0.5601468682289124,0.8626735806465149,0.9512901306152344,1.237499713897705,0.5486367344856262,0.8534101843833923,0.946117639541626
28,1.1976274251937866,0.5615665316581726,0.8637888431549072,0.9520164728164673,1.2345912456512451,0.5503255724906921,0.854428231716156,0.9470721483230591
29,1.1930201053619385,0.5629312992095947,0.8649817109107971,0.9528723955154419,1.2312994003295898,0.5503454804420471,0.8551039695739746,0.9473322629928589
30,1.1886024475097656,0.5642053484916687,0.8661583662033081,0.9534873366355896,1.2294468879699707,0.5510672926902771,0.855759859085083,0.9478972554206848
31,1.183587670326233,0.5654321312904358,0.8673635125160217,0.9541717767715454,1.226872205734253,0.5520206093788147,0.8559266328811646,0.948387622833252
32,1.1799521446228027,0.5666162967681885,0.8683154582977295,0.9546884298324585,1.222631573677063,0.5525868535041809,0.8573291897773743,0.9486837983131409
33,1.1761112213134766,0.567487895488739,0.8692224025726318,0.9552255868911743,1.2159767150878906,0.5540130734443665,0.8597759008407593,0.9498001337051392
34,1.1724845170974731,0.5684700012207031,0.8701165318489075,0.9557836055755615,1.2166378498077393,0.5535202026367188,0.8587391972541809,0.950020432472229
35,1.1683937311172485,0.5698208808898926,0.8711367249488831,0.9563655853271484,1.213951826095581,0.5554342865943909,0.8599264621734619,0.9506974220275879
36,1.1651757955551147,0.5706846117973328,0.871804416179657,0.9568750262260437,1.2103402614593506,0.5555761456489563,0.8603359460830688,0.9504360556602478
37,1.16162109375,0.5718161463737488,0.8728607296943665,0.9572664499282837,1.2078500986099243,0.556060254573822,0.8613713383674622,0.9510794878005981
38,1.1584343910217285,0.5726403594017029,0.8736308813095093,0.9578056335449219,1.2092909812927246,0.5563925504684448,0.8607553243637085,0.9507446885108948
39,1.1552526950836182,0.5736205577850342,0.8744028210639954,0.958209753036499,1.2065211534500122,0.5562905073165894,0.8624067902565002,0.9519419074058533
40,1.1532649993896484,0.5741410851478577,0.8748013377189636,0.95858234167099,1.204664707183838,0.55721515417099,0.8618417978286743,0.9515909552574158
41,1.1499978303909302,0.5751180052757263,0.8756505846977234,0.9590182304382324,1.1985224485397339,0.558555543422699,0.8635442852973938,0.9528516530990601
42,1.1469310522079468,0.5759485960006714,0.8764052391052246,0.9594860076904297,1.1949114799499512,0.5612075924873352,0.8649194836616516,0.9529674053192139
43,1.1445471048355103,0.5766960382461548,0.8769018054008484,0.9598243832588196,1.1986613273620605,0.5596258044242859,0.863592803478241,0.9528641104698181
44,1.1424912214279175,0.5771717429161072,0.877591073513031,0.9600956439971924,1.1952636241912842,0.5604223012924194,0.8647875189781189,0.9530806541442871
45,1.139601469039917,0.5780290961265564,0.8781391382217407,0.9603560566902161,1.1941252946853638,0.5603861808776855,0.8643208742141724,0.9531155228614807
46,1.137650728225708,0.5787381529808044,0.8787150382995605,0.9607443809509277,1.1872490644454956,0.562501847743988,0.866432785987854,0.9545578956604004
47,1.1344565153121948,0.5795717835426331,0.8794128894805908,0.9611307978630066,1.185950756072998,0.5632473230361938,0.8666791915893555,0.9542243480682373
48,1.1331590414047241,0.5798927545547485,0.8796966671943665,0.9612412452697754,1.1916066408157349,0.5610370635986328,0.8655454516410828,0.9535846710205078
49,1.1312073469161987,0.5806455016136169,0.8802375197410583,0.9616740345954895,1.189022183418274,0.561074435710907,0.8657321333885193,0.9538796544075012
50,1.1289304494857788,0.5810804963111877,0.8807414174079895,0.9619783163070679,1.1868538856506348,0.5621222853660583,0.8667712807655334,0.9548192620277405
